timestamp,bitcoin,ethereum,tether,ripple,solana,cardano,dogecoin,guacamole,chainlink,polkadot,shiba-inu,litecoin,dai,bitcoin-cash,cosmos,uniswap,stellar,ethereum-classic,internet-computer,filecoin,the-graph,aave,maker,algorand,axie-infinity,decentraland,tezos,eos,chiliz,curve-dao-token,zcash,paxos-standard,1inch,dash,iotex,basic-attention-token,0x,mask-network,loopring,celo,storj,yearn-finance,ankr,aragon,balancer,skale,band-protocol,tellor,livepeer,status,alchemy-pay,uma,wrapped-bitcoin,origintrail,bounce-token,braintrust,cartesi,playdapp,kyber-network,civic,numeraire,adventure-gold,badger-dao,nkn,radicle,gitcoin,coti,lcx,ampleforth-governance-token,assemble-protocol,clover-finance,district0x,orion-protocol,quickswap,harvest-finance,airswap,suku,rai,wrapped-centrifuge
1701829827.0,-0.02,-0.01,0.09,-0.02,-0.06,-0.03,-0.02,0.0,-0.06,0.0,-0.21,-0.01,0.02,-0.02,0.0,0.0,-0.01,-0.05,0.0,0.0,-0.04,-0.02,-0.01,-0.01,0.0,0.0,-0.02,-0.03,-0.01,-0.04,-0.03,-0.0,-0.01,-0.03,-0.02,-0.18,-0.02,-0.26,-0.02,-0.01,-0.02,-0.18,-0.02,0.0,0.0,-0.02,0.0,-0.01,0.0,5.4,-0.01,0.0,0.01,0.0,0.0,0.0,-0.02,-0.02,0.0,-0.09,-0.62,0.0,0.0,-0.31,0.0,-0.84,0.01,0.31,0.0,-0.01,0.1,0.01,0.01,-0.02,0.0,-0.01,0.01,0.0,0.0
1701829888.0,-0.01,-0.01,0.0,-0.01,-0.05,-0.01,-0.02,2.01,0.0,0.0,-0.1,-0.04,0.0,-0.01,-0.1,-0.16,0.01,0.0,0.0,0.0,-0.01,-0.04,-0.02,0.12,-0.14,0.03,-0.0,-0.0,0.02,-0.14,-0.1,0.02,-0.0,0.0,-0.0,-0.01,0.0,0.0,-0.03,-0.26,-0.0,-0.03,-0.0,0.0,0.0,-0.11,0.0,0.0,-0.15,0.05,-0.01,0.0,-0.01,0.01,0.0,-0.02,-0.0,-0.01,-0.02,-0.01,-0.06,0.0,0.0,-0.0,0.0,0.0,0.01,-0.01,0.0,0.0,-0.13,0.0,0.01,-0.02,0.0,0.01,-0.01,0.0,-0.01
1701829948.0,0.02,0.02,-0.09,0.03,0.11,0.03,0.04,-1.97,0.06,0.0,0.31,0.05,-0.02,0.03,0.1,0.16,0.0,0.05,0.0,0.0,0.06,0.06,0.03,-0.11,0.14,-0.03,0.02,0.03,-0.01,0.18,0.13,-0.01,0.01,0.03,0.03,0.19,0.02,0.26,0.05,0.28,0.02,0.21,0.02,0.0,0.0,0.13,0.0,0.01,0.15,-5.17,0.02,0.0,0.0,-0.01,0.0,0.02,0.02,0.03,0.02,0.1,0.68,0.0,0.0,0.31,0.0,0.85,-0.02,-0.3,0.0,0.01,0.03,-0.01,-0.02,0.04,0.0,-0.0,0.0,0.0,0.01
1701830008.0,-0.02,-0.02,0.09,-0.03,-0.11,-0.03,-0.04,2.01,-0.06,0.0,-0.31,-0.05,0.02,-0.03,-0.1,-0.16,-0.0,-0.05,0.0,0.0,-0.06,-0.06,-0.03,0.11,-0.14,0.03,-0.02,-0.03,0.01,-0.18,-0.13,0.01,-0.01,-0.03,-0.03,-0.19,-0.02,-0.26,-0.05,-0.28,-0.02,-0.21,-0.02,0.0,0.0,-0.12,0.0,-0.01,-0.15,5.45,-0.02,0.0,0.0,0.01,0.0,-0.02,-0.02,-0.03,-0.02,-0.1,-0.68,0.0,0.0,-0.31,0.0,-0.84,0.02,0.3,0.0,-0.01,-0.03,0.01,0.02,-0.04,0.0,0.0,-0.0,0.0,-0.01
1701830068.0,-0.03,0.02,0.0,-0.06,-0.06,-0.03,-0.07,-0.01,-0.06,0.0,-0.21,-0.04,0.0,-0.16,0.0,-0.16,-0.02,-0.1,-0.39,0.0,-0.01,-0.12,0.02,-0.24,0.0,-0.13,-0.12,-0.1,-0.26,-0.12,-0.13,-0.0,-0.05,-0.03,-0.07,-0.09,0.21,0.0,0.06,-0.19,0.05,-0.11,-0.1,0.0,-0.23,-0.36,-0.64,0.05,-0.3,0.84,-0.31,0.0,-0.02,0.01,0.0,-1.59,0.27,-0.24,-0.02,-0.07,-0.19,0.0,0.37,0.04,0.0,0.0,-0.06,-0.02,0.0,-0.02,-0.11,-0.02,-0.48,-0.09,0.03,0.05,0.03,0.0,0.09
1701830128.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701830188.0,0.03,-0.02,0.0,0.06,0.06,0.03,0.07,0.01,0.06,0.0,0.21,0.04,0.0,0.16,0.0,0.16,0.02,0.1,0.39,0.0,0.01,0.12,-0.02,0.24,0.0,0.13,0.12,0.1,0.26,0.12,0.13,0.0,0.05,0.03,0.07,0.09,-0.21,0.0,-0.06,0.19,-0.05,0.11,0.1,0.0,0.23,0.36,0.64,-0.05,0.3,-0.83,0.31,0.0,0.02,-0.01,0.0,1.61,-0.27,0.24,0.02,0.07,0.19,0.0,-0.37,-0.04,0.0,0.0,0.07,0.02,0.0,0.02,0.11,0.02,0.49,0.09,-0.03,-0.05,-0.03,0.0,-0.09
1701830248.0,-0.03,0.02,0.0,-0.06,-0.06,-0.03,-0.07,-0.01,-0.06,0.0,-0.21,-0.04,0.0,-0.16,0.0,-0.16,-0.02,-0.1,-0.39,0.0,-0.01,-0.12,0.02,-0.24,0.0,-0.13,-0.12,-0.1,-0.26,-0.12,-0.13,-0.0,-0.05,-0.03,-0.07,-0.09,0.21,0.0,0.06,-0.19,0.05,-0.11,-0.1,0.0,-0.23,-0.36,-0.64,0.05,-0.3,0.84,-0.31,0.0,-0.02,0.01,0.0,-1.59,0.27,-0.24,-0.02,-0.07,-0.19,0.0,0.37,0.04,0.0,0.0,-0.06,-0.02,0.0,-0.02,-0.11,-0.02,-0.48,-0.09,0.03,0.05,0.03,0.0,0.09
1701830308.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701830368.0,-0.05,-0.1,-0.05,-0.09,-0.43,0.02,-0.42,3.32,-0.25,0.0,-0.52,-0.18,-0.07,-0.41,-0.2,-0.32,-0.2,-0.1,-0.39,-0.42,-0.35,-0.2,-0.16,-0.34,0.14,-0.92,-0.19,-0.17,-0.29,0.01,-0.41,-0.05,-0.5,-0.25,-0.15,-0.61,-0.33,0.0,-0.34,-0.06,-0.21,0.09,-0.16,0.34,-0.23,-0.21,-0.64,-0.39,0.15,0.34,-0.28,0.0,-0.08,0.79,0.0,-0.08,-0.58,-0.11,0.04,0.01,-0.12,0.0,2.41,-0.03,-0.61,-0.85,-0.23,0.22,-0.29,-0.08,-0.07,0.11,-0.1,-0.39,0.11,0.8,-0.49,0.0,-0.0
1701830429.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701830489.0,0.23,0.16,0.26,0.2,0.25,0.29,0.25,0.38,0.19,0.17,0.21,0.18,0.08,0.22,0.2,0.32,0.17,0.2,0.2,0.42,0.24,0.17,0.2,0.29,0.14,0.19,0.18,0.22,0.11,0.32,0.19,0.16,0.29,0.12,0.28,0.27,0.19,0.0,0.18,0.22,0.2,0.58,0.19,0.34,0.23,0.11,0.65,0.18,0.15,-0.21,0.23,0.0,0.2,-0.21,0.0,0.15,0.17,0.2,0.14,0.21,0.19,0.0,0.18,0.46,0.61,0.0,0.05,0.21,0.29,0.06,0.04,0.14,-0.56,0.2,0.22,0.01,0.17,0.0,0.13
1701830549.0,0.02,0.02,0.0,0.0,-0.08,0.04,0.02,0.04,0.0,0.17,0.0,0.01,0.0,-0.01,0.1,-0.16,0.02,0.0,0.0,0.0,0.02,0.03,0.01,0.0,-0.14,0.02,-0.0,-0.01,0.01,0.03,-0.03,0.0,0.05,0.0,0.1,0.01,0.01,0.0,0.02,0.02,-0.09,-0.77,0.03,0.0,0.0,-0.15,0.0,-0.04,0.0,0.34,0.04,0.0,0.03,0.07,0.0,0.33,0.02,0.0,-0.15,-0.02,0.06,0.0,-0.18,0.04,0.0,0.0,0.03,0.04,0.0,0.06,0.08,0.1,-0.01,-0.0,0.03,-0.04,0.25,0.0,-0.25
1701830609.0,-0.02,-0.02,0.0,-0.0,0.08,-0.04,-0.02,-0.04,0.0,-0.17,0.0,-0.01,0.0,0.01,-0.1,0.16,-0.02,0.0,0.0,0.0,-0.02,-0.03,-0.01,-0.0,0.14,-0.02,0.0,0.01,-0.01,-0.03,0.03,0.0,-0.05,0.0,-0.1,-0.01,-0.01,0.0,-0.02,-0.02,0.09,0.78,-0.03,0.0,0.0,0.15,0.0,0.04,0.0,-0.34,-0.04,0.0,-0.03,-0.07,0.0,-0.33,-0.02,-0.0,0.15,0.02,-0.06,0.0,0.18,-0.04,0.0,0.0,-0.03,-0.04,0.0,-0.06,-0.08,-0.1,0.01,0.0,-0.03,0.04,-0.25,0.0,0.25
1701830669.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701830729.0,0.1,0.13,-0.1,0.06,0.1,0.19,0.04,3.36,0.13,0.34,-0.1,0.1,0.06,0.01,0.1,0.0,0.03,0.1,0.2,0.0,0.16,0.13,0.05,0.09,0.0,0.2,0.03,0.09,0.24,0.16,0.1,0.1,0.44,0.12,-0.02,0.02,-0.0,0.0,0.05,0.23,-0.03,-0.35,0.02,-0.34,0.0,0.19,0.64,0.03,-0.15,0.81,0.33,-0.49,0.09,0.05,0.0,0.32,0.01,0.02,-0.14,0.02,0.19,0.0,0.36,0.87,0.0,0.85,0.12,-0.53,0.29,-3.1,0.12,-0.07,-0.06,0.09,0.03,-0.05,1.71,0.0,-0.32
1701830789.0,-0.1,-0.13,0.1,-0.06,-0.1,-0.19,-0.04,-3.26,-0.13,-0.34,0.1,-0.1,-0.06,-0.01,-0.1,0.0,-0.03,-0.1,-0.2,0.0,-0.16,-0.13,-0.05,-0.09,0.0,-0.2,-0.03,-0.09,-0.24,-0.16,-0.1,-0.1,-0.44,-0.12,0.02,-0.02,0.0,0.0,-0.05,-0.23,0.03,0.35,-0.02,0.34,0.0,-0.19,-0.64,-0.03,0.15,-0.8,-0.33,0.49,-0.09,-0.05,0.0,-0.32,-0.01,-0.02,0.14,-0.02,-0.19,0.0,-0.36,-0.86,0.0,-0.85,-0.12,0.54,-0.29,3.2,-0.12,0.07,0.06,-0.09,-0.03,0.05,-1.69,0.0,0.32
1701830849.0,0.11,0.14,-0.1,0.08,0.19,0.25,0.05,3.37,0.13,0.51,-0.1,0.14,0.06,0.02,0.1,0.16,0.05,0.25,0.2,0.0,0.27,0.18,0.04,0.11,0.28,0.3,0.01,0.14,0.33,0.39,0.16,0.0,0.5,0.15,-0.16,0.06,0.02,-0.26,0.1,0.33,0.12,-0.75,0.08,-0.34,0.23,0.18,0.64,0.17,-0.15,0.72,0.47,-0.49,0.09,0.07,0.0,1.59,0.01,0.11,-1.72,-0.01,0.62,0.0,0.54,0.95,0.0,0.85,0.2,-0.53,0.29,-3.09,0.22,-0.01,0.03,0.18,0.05,0.0,1.66,0.0,-0.27
1701830910.0,-0.01,0.01,0.0,-0.0,0.03,0.05,-0.03,0.0,0.0,0.0,-0.1,-0.01,0.0,-0.0,0.1,0.0,0.03,-0.1,0.0,0.21,-0.02,0.02,0.02,-0.0,-0.14,0.05,-0.04,-0.03,-0.03,0.13,0.0,0.0,0.01,0.0,-0.71,0.07,-0.24,0.0,0.03,-0.03,0.02,-0.02,0.03,-0.34,0.0,0.04,0.0,0.06,0.0,0.02,0.15,0.49,-0.0,-0.14,0.0,-0.0,0.2,0.0,0.0,-0.03,-0.31,0.0,0.0,0.02,0.0,0.85,0.03,-0.0,-0.29,-0.0,-0.01,-0.0,-0.0,-0.01,0.0,-0.04,0.0,0.0,0.17
1701830970.0,0.01,-0.01,0.0,0.0,-0.03,-0.05,0.03,0.0,0.0,0.0,0.1,0.01,0.0,0.0,-0.1,0.0,-0.03,0.1,0.0,-0.21,0.02,-0.02,-0.02,0.0,0.14,-0.05,0.04,0.03,0.03,-0.13,0.0,0.0,-0.01,0.0,0.72,-0.07,0.24,0.0,-0.03,0.03,-0.02,0.02,-0.03,0.34,0.0,-0.04,0.0,-0.06,0.0,-0.02,-0.15,-0.49,0.0,0.14,0.0,0.0,-0.2,-0.0,0.0,0.03,0.31,0.0,0.0,-0.02,0.0,-0.84,-0.03,0.0,0.29,0.0,0.01,0.0,0.0,0.01,0.0,0.04,0.0,0.0,-0.17
1701831030.0,-0.02,0.03,-0.1,0.02,0.1,0.05,-0.07,-0.62,0.06,0.0,-0.21,0.01,-0.04,-0.0,0.0,0.0,0.03,-0.2,0.39,0.21,-0.05,0.02,0.03,0.02,-0.27,0.01,-0.06,-0.03,-0.04,0.3,0.03,0.0,0.05,0.0,-0.8,0.08,-0.27,0.0,0.04,-0.08,-0.01,0.06,-0.0,-0.34,0.0,0.0,0.0,0.04,0.0,0.23,0.17,0.49,0.02,-0.14,0.0,-0.0,0.19,0.01,-0.0,-0.03,-0.31,0.0,0.0,-0.44,0.0,0.85,0.03,-0.0,-0.29,-0.0,-0.09,0.1,-0.13,0.17,0.0,-0.02,-0.22,0.0,0.17
1701831090.0,0.0,-0.02,0.1,-0.02,-0.06,-0.0,0.05,0.63,-0.06,0.0,0.1,-0.03,0.04,0.0,0.1,0.0,0.0,0.1,-0.39,0.0,0.03,0.0,-0.01,-0.02,0.14,0.03,0.01,0.0,0.02,-0.17,-0.03,0.0,-0.04,0.0,0.09,-0.01,0.03,0.0,-0.01,0.06,0.03,-0.08,0.03,0.0,0.0,0.04,0.0,0.03,0.0,-0.21,-0.02,0.0,-0.02,0.0,0.0,-0.0,0.01,-0.01,0.0,0.0,0.0,0.0,0.0,0.46,0.0,0.0,0.0,0.0,0.0,0.0,0.09,-0.11,0.12,-0.18,0.0,-0.01,0.22,0.0,0.0
1701831150.0,-0.0,0.02,-0.1,0.02,0.06,0.0,-0.05,-0.62,0.06,0.0,-0.1,0.03,-0.04,0.0,-0.1,0.0,-0.0,-0.1,0.39,0.0,-0.03,0.0,0.01,0.02,-0.14,-0.03,-0.01,-0.0,-0.02,0.17,0.03,0.0,0.04,0.0,-0.09,0.01,-0.03,0.0,0.01,-0.06,-0.03,0.08,-0.03,0.0,0.0,-0.04,0.0,-0.03,0.0,0.21,0.02,0.0,0.02,-0.0,0.0,0.0,-0.01,0.01,-0.0,-0.0,0.0,0.0,0.0,-0.46,0.0,0.0,-0.0,-0.0,0.0,-0.0,-0.09,0.11,-0.12,0.18,0.0,0.01,-0.22,0.0,-0.0
1701831210.0,0.09,0.05,0.0,0.11,0.35,0.2,-0.06,2.43,0.06,0.0,-0.52,0.14,0.0,-0.02,0.2,0.16,0.08,0.1,0.19,0.0,0.13,0.0,0.08,0.19,-0.14,-0.12,-0.08,-0.01,0.01,-0.13,0.06,0.1,0.03,-0.03,-0.05,-0.07,0.1,0.0,0.12,0.06,0.08,0.77,-0.04,0.0,0.0,-0.05,0.0,-0.01,0.45,4.43,0.22,0.0,0.08,-0.06,0.0,-1.5,0.02,-0.19,0.02,0.09,0.0,0.0,-0.36,-0.04,0.0,-0.84,0.01,-0.26,0.29,-0.01,-0.03,0.06,0.01,0.14,0.11,0.11,-0.05,0.0,0.04
1701831270.0,-0.01,-0.01,0.0,-0.02,0.02,-0.01,-0.02,0.0,0.0,0.0,0.0,-0.01,0.0,-0.04,-0.1,0.0,-0.03,-0.05,0.0,0.0,-0.01,-0.02,-0.0,-0.02,0.0,-0.02,-0.0,-0.01,-0.01,-0.04,0.0,0.0,-0.02,-0.03,0.03,-0.02,0.02,0.0,0.01,0.01,-0.18,0.01,0.04,0.0,0.23,-0.02,0.0,0.01,0.0,0.73,0.01,0.0,-0.02,-0.02,0.0,0.02,-0.02,0.0,0.0,0.0,0.0,0.0,-0.18,-0.02,0.0,0.0,0.0,-0.02,0.0,-0.02,-0.02,0.0,-0.03,-0.02,0.0,-0.02,0.11,0.0,-0.01
1701831331.0,0.02,0.02,0.0,0.02,0.13,0.03,0.03,-0.0,0.0,0.0,0.0,0.01,0.01,-0.01,0.1,0.0,0.01,0.05,0.0,0.0,-0.04,-0.01,0.0,-0.09,-0.28,-0.0,0.01,-0.02,0.04,-0.02,0.0,0.0,0.03,0.0,0.0,-0.02,0.01,0.0,0.02,0.15,-0.04,0.61,0.06,0.0,-0.23,0.03,-0.64,0.05,0.0,-0.05,-0.01,-0.49,-0.01,0.01,0.0,0.0,0.02,0.02,-0.02,0.04,0.0,0.0,0.0,-0.01,0.0,0.0,-0.01,0.01,0.0,0.17,0.01,-0.02,-0.0,-0.01,0.0,-0.0,0.11,0.0,0.0
1701831391.0,0.05,0.05,0.0,0.05,0.03,0.03,0.04,0.0,0.06,0.0,0.0,0.03,0.0,0.04,0.1,0.0,0.03,0.0,0.0,0.0,0.04,0.03,0.04,0.05,0.0,0.05,0.04,0.04,0.04,0.04,0.06,-0.22,0.02,0.06,0.01,0.16,0.04,0.0,0.01,0.01,0.02,-0.16,0.04,0.17,0.23,0.01,0.64,0.05,0.0,0.08,-0.03,0.49,0.04,0.0,0.0,0.05,0.03,0.31,0.05,0.03,0.37,0.0,0.0,0.04,0.0,0.0,0.01,0.04,0.0,0.04,0.02,0.06,-0.08,0.01,0.05,0.04,0.04,0.36,0.04
1701831451.0,-0.07,-0.07,0.0,-0.06,-0.16,-0.06,-0.07,0.0,-0.06,0.0,0.0,-0.04,-0.01,-0.02,-0.2,0.0,-0.04,-0.05,0.0,0.0,-0.0,-0.02,-0.04,0.04,0.28,-0.04,-0.05,-0.01,-0.07,-0.02,-0.06,0.22,-0.05,-0.06,-0.01,-0.15,-0.05,0.0,-0.03,-0.16,0.02,-0.44,-0.1,-0.17,0.0,-0.04,0.0,-0.1,0.0,-0.03,0.03,0.0,-0.03,-0.01,0.0,-0.05,-0.05,-0.33,-0.03,-0.07,-0.37,0.0,0.0,-0.03,0.0,0.0,0.0,-0.05,0.0,-0.21,-0.02,-0.04,0.08,0.01,-0.05,-0.04,-0.15,-0.35,-0.04
1701831511.0,0.07,0.07,0.0,0.06,0.16,0.06,0.07,-0.0,0.06,0.0,0.0,0.04,0.01,0.02,0.2,0.0,0.04,0.05,0.0,0.0,0.0,0.02,0.04,-0.04,-0.28,0.04,0.05,0.01,0.07,0.02,0.06,-0.22,0.05,0.06,0.01,0.15,0.05,0.0,0.03,0.16,-0.02,0.44,0.1,0.17,0.0,0.04,0.0,0.1,0.0,0.03,-0.03,0.0,0.03,0.01,0.0,0.05,0.05,0.33,0.03,0.07,0.37,0.0,0.0,0.03,0.0,0.0,-0.0,0.05,0.0,0.21,0.02,0.04,-0.08,-0.01,0.05,0.04,0.15,0.36,0.04
1701831571.0,-0.05,-0.05,0.0,-0.05,-0.03,-0.03,-0.04,0.0,-0.06,0.0,0.0,-0.03,0.0,-0.04,-0.1,0.0,-0.03,0.0,0.0,0.0,-0.04,-0.03,-0.04,-0.05,0.0,-0.05,-0.04,-0.04,-0.04,-0.04,-0.06,0.22,-0.02,-0.06,-0.01,-0.16,-0.04,0.0,-0.01,-0.01,-0.02,0.17,-0.04,-0.17,-0.23,-0.01,-0.64,-0.05,0.0,-0.08,0.03,-0.49,-0.04,-0.0,0.0,-0.05,-0.03,-0.31,-0.05,-0.03,-0.37,0.0,0.0,-0.04,0.0,0.0,-0.01,-0.04,0.0,-0.04,-0.02,-0.06,0.08,-0.01,-0.05,-0.04,-0.04,-0.35,-0.04
1701831631.0,0.11,0.15,0.1,0.13,0.33,-0.13,0.03,-0.44,0.06,0.0,0.0,0.05,0.06,-0.09,0.1,0.16,0.09,0.1,0.19,0.0,-0.1,0.04,0.11,0.08,-0.28,0.05,0.18,0.02,0.08,0.11,0.03,-0.2,-0.13,0.03,-0.15,0.03,0.31,0.0,-0.15,0.13,-0.18,0.5,0.09,0.69,0.23,-0.04,0.64,-0.13,0.0,-4.75,0.15,0.49,0.14,-0.11,0.0,0.11,0.02,0.37,0.84,0.43,-0.06,0.82,0.18,0.06,0.0,0.85,0.03,0.09,-0.29,0.58,0.49,-0.16,0.1,-0.23,0.46,0.08,0.47,0.71,-0.0
1701831691.0,0.03,0.02,0.0,0.03,-0.02,0.02,0.01,0.03,0.0,0.0,0.0,0.01,0.0,0.0,0.0,0.0,0.01,0.0,0.0,0.0,-0.03,0.02,0.03,0.06,0.0,0.01,0.02,-0.04,0.02,-0.01,-0.06,0.0,0.0,0.12,0.16,-0.17,0.02,0.0,-0.0,0.01,-0.01,-0.31,-0.01,0.0,0.0,0.02,0.64,0.01,0.0,-0.73,0.02,0.0,0.03,0.05,0.0,0.09,0.01,0.01,0.2,-0.03,0.0,-0.81,-0.36,0.06,0.0,0.0,0.02,0.05,0.29,0.02,0.15,0.05,0.04,0.12,0.11,0.02,0.03,0.0,0.09
1701831751.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1701831812.0,-0.03,-0.02,0.0,-0.03,0.02,-0.02,-0.01,-0.03,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.0,-0.01,0.0,0.0,0.0,0.03,-0.02,-0.03,-0.06,0.0,-0.01,-0.02,0.04,-0.02,0.01,0.06,0.0,-0.0,-0.12,-0.16,0.17,-0.02,0.0,0.0,-0.01,0.01,0.31,0.01,0.0,0.0,-0.02,-0.63,-0.01,0.0,0.74,-0.02,0.0,-0.03,-0.05,0.0,-0.09,-0.01,-0.01,-0.2,0.03,0.0,0.82,0.36,-0.06,0.0,0.0,-0.02,-0.05,-0.29,-0.02,-0.15,-0.05,-0.04,-0.12,-0.11,-0.02,-0.03,0.0,-0.09
1701831872.0,-0.01,-0.04,0.0,-0.03,-0.24,-0.13,-0.05,0.06,-0.13,0.0,-0.11,-0.04,0.0,-0.03,0.0,0.0,-0.04,-0.1,0.0,-0.21,-0.19,-0.08,-0.01,-0.12,0.0,-0.22,-0.14,-0.19,-0.08,-0.25,-0.16,0.0,-0.2,0.06,-0.02,-0.06,-0.27,0.0,-0.06,-0.2,-0.18,-0.57,0.04,-0.17,0.0,-0.37,0.0,-0.15,-0.3,-3.85,-0.06,0.0,0.02,0.7,0.0,0.08,-0.45,-0.15,0.19,-0.09,-0.06,-0.81,-1.26,-0.12,-0.61,0.0,-0.05,0.03,0.29,-0.02,0.22,0.0,-0.03,0.06,0.08,0.58,0.07,0.0,0.12
1701831932.0,0.01,-0.0,-0.1,0.01,0.0,-0.01,0.05,0.02,0.0,0.0,0.0,-0.07,-0.05,0.02,0.0,-0.16,0.01,0.0,0.0,0.21,0.02,0.01,0.01,0.03,0.0,0.01,0.01,0.03,0.01,-0.03,0.0,0.0,0.02,0.0,-0.07,-0.16,0.03,0.0,0.03,0.02,0.0,0.2,0.03,0.0,-0.23,0.1,0.0,0.0,0.15,0.01,0.04,0.0,0.02,-0.23,0.0,0.03,0.06,0.01,0.02,-0.0,0.0,0.0,-0.36,0.03,0.0,0.0,0.02,0.02,0.0,-0.01,-0.0,0.02,0.34,0.02,0.03,0.02,0.02,0.0,0.0
1701831992.0,0.0,-0.01,0.0,-0.04,0.0,-0.03,0.02,0.01,-0.06,0.0,0.11,0.01,0.0,-0.0,0.0,0.0,-0.02,-0.05,0.19,0.0,0.0,-0.01,0.01,0.01,0.0,-0.02,-0.07,-0.02,-0.02,-0.07,-0.03,0.0,0.01,0.12,-0.1,0.0,0.02,0.0,-0.02,-0.05,-0.03,-0.34,0.01,0.0,0.0,0.0,0.0,0.0,0.0,2.54,0.03,0.0,0.0,0.0,0.0,-0.03,0.0,-0.04,-0.04,-0.06,0.0,0.0,-0.18,-0.04,0.0,0.0,0.02,0.01,0.0,0.04,0.01,0.0,0.06,-0.05,0.0,0.07,0.21,0.0,0.03
1701832052.0,-0.02,-0.09,0.0,-0.02,0.03,-0.04,-0.0,0.0,0.0,0.0,0.0,-0.01,0.0,-0.01,0.0,-0.16,0.0,0.0,0.0,0.0,-0.02,-0.02,-0.01,0.0,0.14,-0.0,0.06,-0.03,-0.02,-0.02,-0.03,0.0,0.1,-0.03,-0.02,-0.03,0.09,0.0,-0.05,0.02,-0.06,-0.03,-0.1,-0.17,0.0,0.06,0.0,0.03,0.0,-1.61,0.35,0.0,-0.01,-0.06,0.0,-0.01,0.04,-0.01,-0.01,-0.02,0.0,0.0,0.0,0.0,0.0,-0.84,0.0,0.3,0.0,0.0,-0.01,0.75,0.03,-0.01,-0.03,-0.0,0.03,0.0,-0.01
